靡ㄩ絏	虏嘿	るら	厨筍瞯
M2300  	筿摸计   	20151221	   0.4209
M2300  	筿摸计   	20151222	  -0.0729
M2300  	筿摸计   	20151223	   0.0304
M2300  	筿摸计   	20151224	  -0.0912
M2300  	筿摸计   	20151225	   0.5778
M2300  	筿摸计   	20151228	  -0.1089
M2300  	筿摸计   	20151229	  -0.9414
M2300  	筿摸计   	20151230	  -0.1834
M2300  	筿摸计   	20151231	   0.3337
M2300  	筿摸计   	20160104	  -2.2061
M2300  	筿摸计   	20160105	  -0.4992
M2300  	筿摸计   	20160106	  -1.6118
M2300  	筿摸计   	20160107	  -1.9378
M2300  	筿摸计   	20160108	   0.9068
M2300  	筿摸计   	20160111	  -1.2465
M2300  	筿摸计   	20160112	  -0.3196
M2300  	筿摸计   	20160113	   0.7297
M2300  	筿摸计   	20160114	  -1.0232
M2300  	筿摸计   	20160115	   0.9944
M2300  	筿摸计   	20160118	   0.6369
M2300  	筿摸计   	20160119	   0.7330
M2300  	筿摸计   	20160120	  -2.3753
M2300  	筿摸计   	20160121	   0.0657
M2300  	筿摸计   	20160122	   1.6899
M2300  	筿摸计   	20160125	   1.6328
M2300  	筿摸计   	20160126	  -0.7398
M2300  	筿摸计   	20160127	   0.5118
M2300  	筿摸计   	20160128	   0.5824
M2300  	筿摸计   	20160129	   1.9996
M2300  	筿摸计   	20160130	   0.4498
M2300  	筿摸计   	20160201	   0.2470
M2300  	筿摸计   	20160202	  -0.4189
M2300  	筿摸计   	20160203	  -0.3279
M2300  	筿摸计   	20160215	  -0.0714
M2300  	筿摸计   	20160216	   1.8355
M2300  	筿摸计   	20160217	   0.2989
M2300  	筿摸计   	20160218	   1.2619
M2300  	筿摸计   	20160219	   0.1321
M2300  	筿摸计   	20160222	  -0.0090
M2300  	筿摸计   	20160223	  -0.1470
M2300  	筿摸计   	20160224	  -0.8590
M2300  	筿摸计   	20160225	   1.3088
M2300  	筿摸计   	20160226	   0.1944
M2300  	筿摸计   	20160301	   1.1998
M2300  	筿摸计   	20160302	   0.7196
M2300  	筿摸计   	20160303	   0.4422
M2300  	筿摸计   	20160304	   0.1224
M2300  	筿摸计   	20160307	  -0.3727
M2300  	筿摸计   	20160308	   0.1754
M2300  	筿摸计   	20160309	  -0.0029
M2300  	筿摸计   	20160310	   0.4376
M2300  	筿摸计   	20160311	   0.6187
M2300  	筿摸计   	20160314	   0.8690
M2300  	筿摸计   	20160315	  -1.5713
M2300  	筿摸计   	20160316	   1.1224
M2300  	筿摸计   	20160317	   0.3652
M2300  	筿摸计   	20160318	   0.7707
M2300  	筿摸计   	20160321	   0.2047
M2300  	筿摸计   	20160322	  -0.6668
M2300  	筿摸计   	20160323	  -0.1857
M2300  	筿摸计   	20160324	  -0.3262
M2300  	筿摸计   	20160325	  -0.5139
M2300  	筿摸计   	20160328	  -0.1097
M2300  	筿摸计   	20160329	  -0.5403
M2300  	筿摸计   	20160330	   1.5453
M2300  	筿摸计   	20160331	   0.0572
M2300  	筿摸计   	20160401	  -1.3208
M2300  	筿摸计   	20160406	  -1.8455
M2300  	筿摸计   	20160407	  -0.0030
M2300  	筿摸计   	20160408	   0.7586
M2300  	筿摸计   	20160411	   0.3838
M2300  	筿摸计   	20160412	  -0.5983
M2300  	筿摸计   	20160413	   1.5032
M2300  	筿摸计   	20160414	  -0.0781
M2300  	筿摸计   	20160415	   0.0058
M2300  	筿摸计   	20160418	  -0.4805
M2300  	筿摸计   	20160419	  -0.6806
M2300  	筿摸计   	20160420	  -1.5169
M2300  	筿摸计   	20160421	   0.8683
M2300  	筿摸计   	20160422	  -0.5306
M2300  	筿摸计   	20160425	   0.1926
M2300  	筿摸计   	20160426	   0.3283
M2300  	筿摸计   	20160427	  -0.4865
M2300  	筿摸计   	20160428	  -1.3895
M2300  	筿摸计   	20160429	  -1.3490
M2300  	筿摸计   	20160503	  -1.3004
M2300  	筿摸计   	20160504	  -0.9103
M2300  	筿摸计   	20160505	  -0.2118
M2300  	筿摸计   	20160506	  -0.3433
M2300  	筿摸计   	20160509	   0.0157
M2300  	筿摸计   	20160510	   0.5103
M2300  	筿摸计   	20160511	  -0.2025
M2300  	筿摸计   	20160512	  -0.5244
M2300  	筿摸计   	20160513	  -0.5962
M2300  	筿摸计   	20160516	   0.2336
M2300  	筿摸计   	20160517	   0.9983
M2300  	筿摸计   	20160518	   0.1621
M2300  	筿摸计   	20160519	  -0.5790
M2300  	筿摸计   	20160520	   0.5667
M2300  	筿摸计   	20160523	   3.2505
M2300  	筿摸计   	20160524	  -0.7086
M2300  	筿摸计   	20160525	   1.4061
M2300  	筿摸计   	20160526	   0.2366
M2300  	筿摸计   	20160527	   0.8246
M2300  	筿摸计   	20160530	   0.7557
M2300  	筿摸计   	20160531	   0.0765
M2300  	筿摸计   	20160601	   1.0081
M2300  	筿摸计   	20160602	  -0.5674
M2300  	筿摸计   	20160603	   0.7462
M2300  	筿摸计   	20160604	   0.0203
M2300  	筿摸计   	20160606	   0.2701
M2300  	筿摸计   	20160607	   0.9383
M2300  	筿摸计   	20160608	   0.7890
M2300  	筿摸计   	20160613	  -2.2091
M2300  	筿摸计   	20160614	   0.6142
M2300  	筿摸计   	20160615	   0.3385
M2300  	筿摸计   	20160616	  -1.2745
M2300  	筿摸计   	20160617	   1.0018
M2300  	筿摸计   	20160620	   0.6333
M2300  	筿摸计   	20160621	   0.7098
M2300  	筿摸计   	20160622	   0.3481
M2300  	筿摸计   	20160623	  -0.4151
M2300  	筿摸计   	20160624	  -2.5012
M2300  	筿摸计   	20160627	  -0.3573
M2300  	筿摸计   	20160628	   0.8317
M2300  	筿摸计   	20160629	   1.0697
M2300  	筿摸计   	20160630	   1.1968
M2300  	筿摸计   	20160701	   0.9718
M2300  	筿摸计   	20160704	   0.5080
M2300  	筿摸计   	20160705	  -0.7442
M2300  	筿摸计   	20160706	  -1.6324
M2300  	筿摸计   	20160707	   1.0699
M2300  	筿摸计   	20160711	   2.1883
M2300  	筿摸计   	20160712	   0.4845
M2300  	筿摸计   	20160713	  -0.1413
M2300  	筿摸计   	20160714	  -0.0361
M2300  	筿摸计   	20160715	   0.9689
M2300  	筿摸计   	20160718	   0.6077
M2300  	筿摸计   	20160719	   0.3252
M2300  	筿摸计   	20160720	  -0.3460
M2300  	筿摸计   	20160721	   0.6807
M2300  	筿摸计   	20160722	  -0.5403
M2300  	筿摸计   	20160725	  -0.2320
M2300  	筿摸计   	20160726	   0.5719
M2300  	筿摸计   	20160727	   0.7400
M2300  	筿摸计   	20160728	   0.1836
M2300  	筿摸计   	20160729	  -1.2023
M2300  	筿摸计   	20160801	   1.4352
M2300  	筿摸计   	20160802	  -0.0968
M2300  	筿摸计   	20160803	  -0.9855
M2300  	筿摸计   	20160804	   0.4215
M2300  	筿摸计   	20160805	   0.7338
M2300  	筿摸计   	20160808	   0.8387
M2300  	筿摸计   	20160809	  -0.1493
M2300  	筿摸计   	20160810	   0.1762
M2300  	筿摸计   	20160811	  -1.0527
M2300  	筿摸计   	20160812	  -0.1293
M2300  	筿摸计   	20160815	   0.4315
M2300  	筿摸计   	20160816	  -0.6579
M2300  	筿摸计   	20160817	   0.0135
M2300  	筿摸计   	20160818	  -0.1081
M2300  	筿摸计   	20160819	  -0.7711
M2300  	筿摸计   	20160822	  -0.4417
M2300  	筿摸计   	20160823	   0.4985
M2300  	筿摸计   	20160824	   0.0654
M2300  	筿摸计   	20160825	   1.3808
M2300  	筿摸计   	20160826	   0.0913
M2300  	筿摸计   	20160829	  -0.2657
M2300  	筿摸计   	20160830	  -0.2180
M2300  	筿摸计   	20160831	  -0.2023
M2300  	筿摸计   	20160901	  -0.6107
M2300  	筿摸计   	20160902	  -0.4949
M2300  	筿摸计   	20160905	   1.2679
M2300  	筿摸计   	20160906	   1.0874
M2300  	筿摸计   	20160907	   1.0303
M2300  	筿摸计   	20160908	  -0.1347
M2300  	筿摸计   	20160909	  -1.1905
M2300  	筿摸计   	20160910	  -1.2290
M2300  	筿摸计   	20160912	  -1.2307
M2300  	筿摸计   	20160913	   0.0796
M2300  	筿摸计   	20160914	  -0.3401
M2300  	筿摸计   	20160919	   3.6021
M2300  	筿摸计   	20160920	   0.0531
M2300  	筿摸计   	20160921	   0.5628
M2300  	筿摸计   	20160922	   0.0528
M2300  	筿摸计   	20160923	   0.6623
M2300  	筿摸计   	20160926	  -1.3420
M2300  	筿摸计   	20160929	   0.9431
M2300  	筿摸计   	20160930	  -1.1765
M2300  	筿摸计   	20161003	   1.0600
M2300  	筿摸计   	20161004	   0.5850
M2300  	筿摸计   	20161005	  -0.1205
M2300  	筿摸计   	20161006	   0.2046
M2300  	筿摸计   	20161007	  -0.3063
M2300  	筿摸计   	20161011	  -0.4018
M2300  	筿摸计   	20161012	   0.5747
M2300  	筿摸计   	20161013	  -0.4299
M2300  	筿摸计   	20161014	  -0.7135
M2300  	筿摸计   	20161017	   0.2015
M2300  	筿摸计   	20161018	   0.2355
M2300  	筿摸计   	20161019	   0.6019
M2300  	筿摸计   	20161020	   0.2441
M2300  	筿摸计   	20161021	  -0.1021
M2300  	筿摸计   	20161024	   0.5608
M2300  	筿摸计   	20161025	   0.7792
M2300  	筿摸计   	20161026	  -0.3465
M2300  	筿摸计   	20161027	  -0.8770
M2300  	筿摸计   	20161028	  -0.0079
M2300  	筿摸计   	20161031	  -0.2854
M2300  	筿摸计   	20161101	  -0.0578
M2300  	筿摸计   	20161102	  -1.6576
M2300  	筿摸计   	20161103	  -0.9055
M2300  	筿摸计   	20161104	  -0.0728
M2300  	筿摸计   	20161107	   1.5430
M2300  	筿摸计   	20161108	  -0.0903
M2300  	筿摸计   	20161109	  -3.2892
M2300  	筿摸计   	20161110	   2.1528
M2300  	筿摸计   	20161111	  -2.8234
M2300  	筿摸计   	20161114	  -0.5429
M2300  	筿摸计   	20161115	  -0.2116
M2300  	筿摸计   	20161116	   0.4074
M2300  	筿摸计   	20161117	   0.5559
M2300  	筿摸计   	20161118	   0.5473
M2300  	筿摸计   	20161121	   0.1402
M2300  	筿摸计   	20161122	   1.0761
M2300  	筿摸计   	20161123	   0.6410
M2300  	筿摸计   	20161124	  -0.7637
M2300  	筿摸计   	20161125	  -0.2284
M2300  	筿摸计   	20161128	   0.7495
M2300  	筿摸计   	20161129	  -0.2543
M2300  	筿摸计   	20161130	   0.2685
M2300  	筿摸计   	20161201	  -0.0243
M2300  	筿摸计   	20161202	  -1.3853
M2300  	筿摸计   	20161205	  -0.0494
M2300  	筿摸计   	20161206	   1.0815
M2300  	筿摸计   	20161207	   0.2417
M2300  	筿摸计   	20161208	   1.3870
M2300  	筿摸计   	20161209	   0.0588
M2300  	筿摸计   	20161212	  -0.5234
M2300  	筿摸计   	20161213	   0.2631
M2300  	筿摸计   	20161214	   0.2356
M2300  	筿摸计   	20161215	   0.0080
M2300  	筿摸计   	20161216	  -0.5876
M2300  	筿摸计   	20161219	  -1.1016
M2300  	筿摸计   	20161220	   0.1250
M2300  	筿摸计   	20161221	  -0.5969
M2300  	筿摸计   	20161222	  -0.5787
M2300  	筿摸计   	20161223	  -0.3240
M2300  	筿摸计   	20161226	   0.3305
M2300  	筿摸计   	20161227	   0.1345
M2300  	筿摸计   	20161228	   0.9623
M2300  	筿摸计   	20161229	  -0.4969
M2300  	筿摸计   	20161230	   0.8760
M2300  	筿摸计   	20170103	   0.4491
M2300  	筿摸计   	20170104	   0.1885
M2300  	筿摸计   	20170105	   0.7285
M2300  	筿摸计   	20170106	   0.3096
M2300  	筿摸计   	20170109	  -0.3485
M2300  	筿摸计   	20170110	   0.1815
M2300  	筿摸计   	20170111	  -0.1706
M2300  	筿摸计   	20170112	   0.7715
M2300  	筿摸计   	20170113	  -0.4715
M2300  	筿摸计   	20170116	  -0.7532
M2300  	筿摸计   	20170117	   0.8072
M2300  	筿摸计   	20170118	  -0.0027
M2300  	筿摸计   	20170119	  -0.1995
M2300  	筿摸计   	20170120	   0.1759
M2300  	筿摸计   	20170123	   1.1443
M2300  	筿摸计   	20170124	   0.2578
M2300  	筿摸计   	20170202	  -0.0472
M2300  	筿摸计   	20170203	   0.2179
M2300  	筿摸计   	20170206	   0.5554
M2300  	筿摸计   	20170207	   0.1381
M2300  	筿摸计   	20170208	   0.0026
M2300  	筿摸计   	20170209	   0.6400
M2300  	筿摸计   	20170210	   0.5506
M2300  	筿摸计   	20170213	   0.6170
M2300  	筿摸计   	20170214	   0.1073
M2300  	筿摸计   	20170215	   0.5947
M2300  	筿摸计   	20170216	  -0.2258
M2300  	筿摸计   	20170217	   0.0025
M2300  	筿摸计   	20170218	   0.2696
M2300  	筿摸计   	20170220	  -0.1420
M2300  	筿摸计   	20170221	   0.0483
M2300  	筿摸计   	20170222	   0.0762
M2300  	筿摸计   	20170223	   0.0862
M2300  	筿摸计   	20170224	  -0.1191
M2300  	筿摸计   	20170301	  -0.9845
M2300  	筿摸计   	20170302	   0.1486
M2300  	筿摸计   	20170303	  -0.5169
M2300  	筿摸计   	20170306	   0.2135
M2300  	筿摸计   	20170307	   0.5955
M2300  	筿摸计   	20170308	   0.3649
M2300  	筿摸计   	20170309	  -0.8618
M2300  	筿摸计   	20170310	  -0.3359
M2300  	筿摸计   	20170313	   0.9751
M2300  	筿摸计   	20170314	   0.3975
M2300  	筿摸计   	20170315	  -0.0406
M2300  	筿摸计   	20170316	   1.1908
M2300  	筿摸计   	20170317	   0.9033
M2300  	筿摸计   	20170320	   0.1144
M2300  	筿摸计   	20170321	   0.9339
M2300  	筿摸计   	20170322	  -0.4873
M2300  	筿摸计   	20170323	   0.0964
M2300  	筿摸计   	20170324	  -0.4002
M2300  	筿摸计   	20170327	  -0.0893
M2300  	筿摸计   	20170328	   0.0968
M2300  	筿摸计   	20170329	  -0.4340
M2300  	筿摸计   	20170330	   0.0523
M2300  	筿摸计   	20170331	  -0.5278
M2300  	筿摸计   	20170405	   1.9523
M2300  	筿摸计   	20170406	  -0.5843
M2300  	筿摸计   	20170407	  -0.2000
M2300  	筿摸计   	20170410	  -0.1212
M2300  	筿摸计   	20170411	  -0.4088
M2300  	筿摸计   	20170412	  -0.0697
M2300  	筿摸计   	20170413	   0.2141
M2300  	筿摸计   	20170414	  -0.9315
M2300  	筿摸计   	20170417	  -0.1555
M2300  	筿摸计   	20170418	   0.2511
M2300  	筿摸计   	20170419	  -0.9744
M2300  	筿摸计   	20170420	  -0.0683
M2300  	筿摸计   	20170421	   1.1594
M2300  	筿摸计   	20170424	  -0.0150
M2300  	筿摸计   	20170425	   1.2839
M2300  	筿摸计   	20170426	   0.1433
M2300  	筿摸计   	20170427	   0.3134
M2300  	筿摸计   	20170428	   0.3788
M2300  	筿摸计   	20170502	   0.7499
M2300  	筿摸计   	20170503	   0.3162
M2300  	筿摸计   	20170504	   0.2497
M2300  	筿摸计   	20170505	  -0.5708
M2300  	筿摸计   	20170508	   0.8368
M2300  	筿摸计   	20170509	   0.1978
M2300  	筿摸计   	20170510	   0.6500
M2300  	筿摸计   	20170511	   0.2631
M2300  	筿摸计   	20170512	  -0.3841
M2300  	筿摸计   	20170515	   0.5796
M2300  	筿摸计   	20170516	  -0.4857
M2300  	筿摸计   	20170517	  -0.1292
M2300  	筿摸计   	20170518	  -0.3186
M2300  	筿摸计   	20170519	  -0.1875
M2300  	筿摸计   	20170522	   0.6213
M2300  	筿摸计   	20170523	   0.2369
M2300  	筿摸计   	20170524	   0.3223
M2300  	筿摸计   	20170525	   0.6544
M2300  	筿摸计   	20170526	  -0.0969
M2300  	筿摸计   	20170531	  -0.9561
M2300  	筿摸计   	20170601	   1.0155
M2300  	筿摸计   	20170602	   0.8799
M2300  	筿摸计   	20170603	   0.0868
M2300  	筿摸计   	20170605	   0.9254
M2300  	筿摸计   	20170606	  -0.2182
M2300  	筿摸计   	20170607	  -0.0186
M2300  	筿摸计   	20170608	   0.4374
M2300  	筿摸计   	20170609	  -0.2873
M2300  	筿摸计   	20170612	  -1.3313
M2300  	筿摸计   	20170613	  -0.0494
